"genus","sample_id","abundance"
"Desulfitobacterium","A164",3
"Desulfitobacterium","A165",3
"Desulfitobacterium","B1",2
"Desulfitobacterium","B3",3
"Desulfitobacterium","B5",2
"Desulfitobacterium","B6",1
"Desulfitobacterium","B13",1
"Desulfitobacterium","B28",1
"Desulfitobacterium","B29",2
"Desulfitobacterium","B36",1
"Desulfitobacterium","B37",1
"Desulfitobacterium","B94",3
"Desulfitobacterium","B103",1
"Desulfitobacterium","B106",2
"Desulfitobacterium","B111",2
"Desulfitobacterium","B114",2
"Desulfitobacterium","B115",5
"Desulfitobacterium","B120",3
"Desulfitobacterium","B127",3
"Desulfitobacterium","B132",2
"Desulfitobacterium","B141",2
"Desulfitobacterium","B142",1
"Desulfitobacterium","B143",1
"Desulfitobacterium","B152",1
"Desulfitobacterium","B156",2
"Desulfitobacterium","B158",4
"Desulfitobacterium","B164",1
"Desulfosporosinus","A5",1
"Desulfosporosinus","A6",2
"Desulfosporosinus","A9",3
"Desulfosporosinus","A31",3
"Desulfosporosinus","A51",2
"Desulfosporosinus","A52",2
"Desulfosporosinus","A53",2
"Desulfosporosinus","A54",3
"Desulfosporosinus","A59",1
"Desulfosporosinus","A67",2
"Desulfosporosinus","A71",3
"Desulfosporosinus","A76",2
"Desulfosporosinus","A78",3
"Desulfosporosinus","A87",6
"Desulfosporosinus","A89",2
"Desulfosporosinus","A101",2
"Desulfosporosinus","A109",2
"Desulfosporosinus","A113",3
"Desulfosporosinus","A114",5
"Desulfosporosinus","A142",7
"Desulfosporosinus","A144",4
"Desulfosporosinus","A149",3
"Desulfosporosinus","A164",5
"Desulfosporosinus","A165",8
"Desulfosporosinus","B1",2
"Desulfosporosinus","B3",5
"Desulfosporosinus","B5",2
"Desulfosporosinus","B7",2
"Desulfosporosinus","B8",1
"Desulfosporosinus","B13",5
"Desulfosporosinus","B28",1
"Desulfosporosinus","B36",1
"Desulfosporosinus","B94",3
"Desulfosporosinus","B103",2
"Desulfosporosinus","B106",4
"Desulfosporosinus","B111",3
"Desulfosporosinus","B114",6
"Desulfosporosinus","B115",2
"Desulfosporosinus","B120",1
"Desulfosporosinus","B127",3
"Desulfosporosinus","B132",2
"Desulfosporosinus","B142",1
"Desulfosporosinus","B143",1
"Desulfosporosinus","B152",1
"Desulfosporosinus","B156",2
"Desulfosporosinus","B158",2
"Ruminococcus","A3",2
"Ruminococcus","A5",3
"Ruminococcus","A6",5
"Ruminococcus","A9",2
"Ruminococcus","A31",4
"Ruminococcus","A51",2
"Ruminococcus","A52",2
"Ruminococcus","A53",4
"Ruminococcus","A54",6
"Ruminococcus","A59",1
"Ruminococcus","A68",4
"Ruminococcus","A69",1
"Ruminococcus","A71",5
"Ruminococcus","A73",3
"Ruminococcus","A76",2
"Ruminococcus","A78",2
"Ruminococcus","A87",2
"Ruminococcus","A89",1
"Ruminococcus","A93",4
"Ruminococcus","A101",3
"Ruminococcus","A109",3
"Ruminococcus","A113",3
"Ruminococcus","A114",2
"Ruminococcus","A115",4
"Ruminococcus","A142",5
"Ruminococcus","A144",3
"Ruminococcus","A149",2
"Ruminococcus","A164",4
"Ruminococcus","A165",2
"Ruminococcus","B1",2
"Ruminococcus","B2",3
"Ruminococcus","B3",2
"Ruminococcus","B5",4
"Ruminococcus","B6",2
"Ruminococcus","B7",5
"Ruminococcus","B8",2
"Ruminococcus","B13",3
"Ruminococcus","B28",4
"Ruminococcus","B29",1
"Ruminococcus","B36",2
"Ruminococcus","B37",2
"Ruminococcus","B94",1
"Ruminococcus","B99",1
"Ruminococcus","B103",6
"Ruminococcus","B106",8
"Ruminococcus","B111",2
"Ruminococcus","B114",1
"Ruminococcus","B115",3
"Ruminococcus","B120",1
"Ruminococcus","B127",3
"Ruminococcus","B132",1
"Ruminococcus","B141",3
"Ruminococcus","B142",2
"Ruminococcus","B143",2
"Ruminococcus","B156",2
"Ruminococcus","B158",1
"Ruminococcus","B164",1
"Ruminococcus","A5",2
"Ruminococcus","A9",4
"Ruminococcus","A31",6
"Ruminococcus","A51",3
"Ruminococcus","A52",4
"Ruminococcus","A53",3
"Ruminococcus","A54",1
"Ruminococcus","A59",3
"Ruminococcus","A67",1
"Ruminococcus","A68",1
"Ruminococcus","A69",2
"Ruminococcus","A71",8
"Ruminococcus","A73",2
"Ruminococcus","A76",2
"Ruminococcus","A78",5
"Ruminococcus","A93",3
"Ruminococcus","A101",5
"Ruminococcus","A109",1
"Ruminococcus","A113",1
"Ruminococcus","A114",4
"Ruminococcus","A142",4
"Ruminococcus","A144",8
"Ruminococcus","A149",7
"Ruminococcus","A164",8
"Ruminococcus","A165",6
"Ruminococcus","B1",4
"Ruminococcus","B2",2
"Ruminococcus","B3",4
"Ruminococcus","B5",2
"Ruminococcus","B6",4
"Ruminococcus","B7",1
"Ruminococcus","B8",2
"Ruminococcus","B13",2
"Ruminococcus","B28",2
"Ruminococcus","B29",1
"Ruminococcus","B36",2
"Ruminococcus","B94",1
"Ruminococcus","B99",3
"Ruminococcus","B103",4
"Ruminococcus","B106",3
"Ruminococcus","B111",2
"Ruminococcus","B114",2
"Ruminococcus","B115",6
"Ruminococcus","B120",5
"Ruminococcus","B127",4
"Ruminococcus","B132",8
"Ruminococcus","B141",4
"Ruminococcus","B142",1
"Ruminococcus","B152",3
"Ruminococcus","B156",2
"Ruminococcus","B164",1
"Ruminococcus","A3",7
"Ruminococcus","A5",8
"Ruminococcus","A9",6
"Ruminococcus","A31",1
"Ruminococcus","A52",1
"Ruminococcus","A53",4
"Ruminococcus","A54",2
"Ruminococcus","A59",5
"Ruminococcus","A68",8
"Ruminococcus","A69",1
"Ruminococcus","A78",1
"Ruminococcus","A87",2
"Ruminococcus","A89",5
"Ruminococcus","A93",2
"Ruminococcus","A101",1
"Ruminococcus","A113",5
"Ruminococcus","A114",2
"Ruminococcus","A115",4
"Ruminococcus","A142",5
"Ruminococcus","A144",2
"Ruminococcus","A149",2
"Ruminococcus","A164",3
"Ruminococcus","A165",3
"Ruminococcus","B1",8
"Ruminococcus","B2",8
"Ruminococcus","B3",6
"Ruminococcus","B5",1
"Ruminococcus","B7",3
"Ruminococcus","B13",1
"Ruminococcus","B28",6
"Ruminococcus","B36",1
"Ruminococcus","B37",2
"Ruminococcus","B94",3
"Ruminococcus","B99",2
"Ruminococcus","B103",1
"Ruminococcus","B106",6
"Ruminococcus","B111",8
"Ruminococcus","B114",2
"Ruminococcus","B115",6
"Ruminococcus","B120",2
"Ruminococcus","B127",2
"Ruminococcus","B132",3
"Ruminococcus","B142",1
"Ruminococcus","B152",1
"Ruminococcus","B156",3
"Ruminococcus","B158",1
"Ruminococcus","B164",1
"Gottschalkia","A5",1
"Gottschalkia","A9",3
"Gottschalkia","A31",2
"Gottschalkia","A52",3
"Gottschalkia","A53",2
"Gottschalkia","A54",1
"Gottschalkia","A59",3
"Gottschalkia","A67",8
"Gottschalkia","A68",1
"Gottschalkia","A71",2
"Gottschalkia","A76",1
"Gottschalkia","A78",1
"Gottschalkia","A87",1
"Gottschalkia","A101",2
"Gottschalkia","A114",3
"Gottschalkia","A115",1
"Gottschalkia","A142",2
"Gottschalkia","A144",2
"Gottschalkia","A149",1
"Gottschalkia","A165",1
"Gottschalkia","B5",1
"Gottschalkia","B7",1
"Gottschalkia","B8",1
"Gottschalkia","B13",1
"Gottschalkia","B29",2
"Gottschalkia","B37",1
"Gottschalkia","B94",3
"Gottschalkia","B103",2
"Gottschalkia","B106",1
"Gottschalkia","B111",1
"Gottschalkia","B114",1
"Gottschalkia","B115",1
"Gottschalkia","B120",2
"Gottschalkia","B127",3
"Gottschalkia","B132",2
"Gottschalkia","B141",3
"Gottschalkia","B142",2
"Gottschalkia","B156",1
"Catenibacterium","A5",6
"Catenibacterium","A9",2
"Catenibacterium","A52",2
"Catenibacterium","A53",1
"Catenibacterium","A54",4
"Catenibacterium","A59",1
"Catenibacterium","A69",2
"Catenibacterium","A71",1
"Catenibacterium","A76",1
"Catenibacterium","A87",1
"Catenibacterium","A89",1
"Catenibacterium","A93",1
"Catenibacterium","A101",3
"Catenibacterium","A113",1
"Catenibacterium","A114",8
"Catenibacterium","A142",1
"Catenibacterium","A144",4
"Catenibacterium","A149",1
"Catenibacterium","A164",1
"Catenibacterium","A165",2
"Catenibacterium","B1",1
"Catenibacterium","B5",5
"Catenibacterium","B6",2
"Catenibacterium","B7",1
"Catenibacterium","B8",1
"Catenibacterium","B13",4
"Catenibacterium","B14",3
"Catenibacterium","B28",5
"Catenibacterium","B29",1
"Catenibacterium","B36",1
"Catenibacterium","B94",1
"Catenibacterium","B103",1
"Catenibacterium","B111",4
"Catenibacterium","B114",3
"Catenibacterium","B115",5
"Catenibacterium","B120",5
"Catenibacterium","B132",3
"Catenibacterium","B141",1
"Catenibacterium","B142",4
"Catenibacterium","B152",1
"Catenibacterium","B158",1
"Catenibacterium","B164",2
"Anaerosporomusa","A3",6
"Anaerosporomusa","A9",8
"Anaerosporomusa","A31",3
"Anaerosporomusa","A51",1
"Anaerosporomusa","A52",5
"Anaerosporomusa","A53",4
"Anaerosporomusa","A54",2
"Anaerosporomusa","A67",1
"Anaerosporomusa","A71",2
"Anaerosporomusa","A73",5
"Anaerosporomusa","A76",3
"Anaerosporomusa","A78",1
"Anaerosporomusa","A87",7
"Anaerosporomusa","A89",1
"Anaerosporomusa","A101",2
"Anaerosporomusa","A113",1
"Anaerosporomusa","A114",5
"Anaerosporomusa","A142",7
"Anaerosporomusa","A149",2
"Anaerosporomusa","A164",1
"Anaerosporomusa","A165",2
"Anaerosporomusa","B1",5
"Anaerosporomusa","B3",1
"Anaerosporomusa","B5",6
"Anaerosporomusa","B6",1
"Anaerosporomusa","B13",6
"Anaerosporomusa","B14",5
"Anaerosporomusa","B37",1
"Anaerosporomusa","B94",5
"Anaerosporomusa","B99",1
"Anaerosporomusa","B106",5
"Anaerosporomusa","B111",6
"Anaerosporomusa","B114",5
"Anaerosporomusa","B115",1
"Anaerosporomusa","B120",7
"Anaerosporomusa","B127",1
"Anaerosporomusa","B132",1
"Anaerosporomusa","B141",3
"Anaerosporomusa","B142",7
"Anaerosporomusa","B152",1
"Anaerosporomusa","B158",1
"Anaerosporomusa","B164",1
"Propionispora","A5",2
"Propionispora","A6",2
"Propionispora","A9",4
"Propionispora","A31",4
"Propionispora","A51",2
"Propionispora","A52",1
"Propionispora","A53",4
"Propionispora","A59",1
"Propionispora","A68",2
"Propionispora","A69",2
"Propionispora","A71",4
"Propionispora","A73",2
"Propionispora","A76",8
"Propionispora","A78",4
"Propionispora","A87",2
"Propionispora","A89",4
"Propionispora","A101",1
"Propionispora","A109",8
"Propionispora","A113",5
"Propionispora","A114",1
"Propionispora","A115",1
"Propionispora","A142",4
"Propionispora","A149",4
"Propionispora","A164",5
"Propionispora","A165",4
"Propionispora","B1",1
"Propionispora","B2",1
"Propionispora","B3",4
"Propionispora","B5",1
"Propionispora","B6",2
"Propionispora","B7",1
"Propionispora","B13",3
"Propionispora","B28",2
"Propionispora","B29",7
"Propionispora","B37",1
"Propionispora","B94",3
"Propionispora","B103",2
"Propionispora","B106",5
"Propionispora","B111",3
"Propionispora","B114",1
"Propionispora","B115",1
"Propionispora","B120",2
"Propionispora","B127",2
"Propionispora","B132",2
"Propionispora","B141",2
"Propionispora","B142",1
"Propionispora","B143",2
"Propionispora","B152",1
"Propionispora","B156",1
"Propionispora","B158",1
"Propionispora","B164",2
"Megasphaera","A3",4
"Megasphaera","A5",5
"Megasphaera","A6",2
"Megasphaera","A9",6
"Megasphaera","A31",2
"Megasphaera","A51",2
"Megasphaera","A53",2
"Megasphaera","A54",2
"Megasphaera","A59",6
"Megasphaera","A67",3
"Megasphaera","A68",2
"Megasphaera","A69",4
"Megasphaera","A71",7
"Megasphaera","A73",3
"Megasphaera","A76",6
"Megasphaera","A78",6
"Megasphaera","A87",3
"Megasphaera","A89",2
"Megasphaera","A93",5
"Megasphaera","A101",4
"Megasphaera","A109",3
"Megasphaera","A113",4
"Megasphaera","A114",6
"Megasphaera","A115",2
"Megasphaera","A142",8
"Megasphaera","A144",2
"Megasphaera","A149",3
"Megasphaera","A164",2
"Megasphaera","A165",8
"Megasphaera","B1",4
"Megasphaera","B2",2
"Megasphaera","B3",1
"Megasphaera","B5",3
"Megasphaera","B7",2
"Megasphaera","B8",3
"Megasphaera","B13",7
"Megasphaera","B14",1
"Megasphaera","B28",1
"Megasphaera","B29",1
"Megasphaera","B36",4
"Megasphaera","B37",3
"Megasphaera","B94",2
"Megasphaera","B103",8
"Megasphaera","B106",4
"Megasphaera","B111",1
"Megasphaera","B114",4
"Megasphaera","B115",2
"Megasphaera","B120",1
"Megasphaera","B127",2
"Megasphaera","B132",2
"Megasphaera","B141",3
"Megasphaera","B142",3
"Megasphaera","B152",2
"Megasphaera","B156",3
"Megasphaera","B158",1
"Megasphaera","B164",3
"Veillonella","A3",4
"Veillonella","A5",1
"Veillonella","A6",1
"Veillonella","A9",5
"Veillonella","A31",3
"Veillonella","A51",2
"Veillonella","A52",1
"Veillonella","A53",4
"Veillonella","A54",4
"Veillonella","A59",1
"Veillonella","A67",1
"Veillonella","A68",1
"Veillonella","A69",2
"Veillonella","A71",6
"Veillonella","A73",1
"Veillonella","A76",1
"Veillonella","A78",1
"Veillonella","A87",4
"Veillonella","A89",2
"Veillonella","A93",3
"Veillonella","A101",3
"Veillonella","A109",2
"Veillonella","A113",2
"Veillonella","A114",1
"Veillonella","A115",3
"Veillonella","A142",8
"Veillonella","A144",1
"Veillonella","A149",2
"Veillonella","A164",2
"Veillonella","A165",2
"Veillonella","B1",5
"Veillonella","B2",1
"Veillonella","B3",1
"Veillonella","B5",1
"Veillonella","B6",2
"Veillonella","B7",1
"Veillonella","B8",1
"Veillonella","B13",4
"Veillonella","B14",1
"Veillonella","B28",1
"Veillonella","B29",4
"Veillonella","B36",1
"Veillonella","B37",1
"Veillonella","B94",5
"Veillonella","B99",2
"Veillonella","B103",2
"Veillonella","B106",3
"Veillonella","B111",5
"Veillonella","B114",4
"Veillonella","B115",4
"Veillonella","B120",4
"Veillonella","B127",1
"Veillonella","B132",1
"Veillonella","B141",2
"Veillonella","B142",1
"Veillonella","B143",1
"Veillonella","B152",1
"Veillonella","B156",1
"Veillonella","B158",1
"Veillonella","B164",1
"Kallipyga","A3",1
"Kallipyga","A5",1
"Kallipyga","A9",8
"Kallipyga","A31",2
"Kallipyga","A52",1
"Kallipyga","A53",1
"Kallipyga","A54",6
"Kallipyga","A59",3
"Kallipyga","A67",1
"Kallipyga","A68",1
"Kallipyga","A71",3
"Kallipyga","A76",1
"Kallipyga","A78",2
"Kallipyga","A87",1
"Kallipyga","A93",2
"Kallipyga","A101",3
"Kallipyga","A109",1
"Kallipyga","A113",3
"Kallipyga","A114",5
"Kallipyga","A142",4
"Kallipyga","A144",2
"Kallipyga","A149",1
"Kallipyga","A165",3
"Kallipyga","B1",2
"Kallipyga","B3",1
"Kallipyga","B5",6
"Kallipyga","B6",4
"Kallipyga","B8",1
"Kallipyga","B14",1
"Kallipyga","B28",3
"Kallipyga","B37",1
"Kallipyga","B94",1
"Kallipyga","B103",4
"Kallipyga","B106",2
"Kallipyga","B111",6
"Kallipyga","B114",6
"Kallipyga","B115",1
"Kallipyga","B120",8
"Kallipyga","B127",4
"Kallipyga","B132",4
"Kallipyga","B141",3
"Kallipyga","B142",3
"Kallipyga","B152",1
"Desulfatirhabdium","A3",1
"Desulfatirhabdium","A6",1
"Desulfatirhabdium","A9",1
"Desulfatirhabdium","A51",2
"Desulfatirhabdium","A53",1
"Desulfatirhabdium","A54",1
"Desulfatirhabdium","A59",5
"Desulfatirhabdium","A69",7
"Desulfatirhabdium","A71",1
"Desulfatirhabdium","A78",1
"Desulfatirhabdium","A87",2
"Desulfatirhabdium","A101",7
"Desulfatirhabdium","A114",1
"Desulfatirhabdium","A115",3
"Desulfatirhabdium","A142",8
"Desulfatirhabdium","A144",1
"Desulfatirhabdium","A149",3
"Desulfatirhabdium","A164",1
"Desulfatirhabdium","A165",1
"Desulfatirhabdium","B1",6
"Desulfatirhabdium","B5",2
"Desulfatirhabdium","B6",1
"Desulfatirhabdium","B29",3
"Desulfatirhabdium","B99",1
"Desulfatirhabdium","B103",6
"Desulfatirhabdium","B106",1
"Desulfatirhabdium","B111",1
"Desulfatirhabdium","B114",6
"Desulfatirhabdium","B115",2
"Desulfatirhabdium","B127",1
"Desulfatirhabdium","B132",1
"Desulfatirhabdium","B141",4
"Desulfatirhabdium","B142",2
"Desulfatirhabdium","B152",4
"Desulfatirhabdium","B156",1
"Desulfatirhabdium","B158",1
"Desulfatirhabdium","B164",1
"Desulfovibrio","A3",4
"Desulfovibrio","A5",1
"Desulfovibrio","A9",6
"Desulfovibrio","A31",5
"Desulfovibrio","A51",3
"Desulfovibrio","A53",6
"Desulfovibrio","A54",5
"Desulfovibrio","A68",2
"Desulfovibrio","A69",3
"Desulfovibrio","A71",5
"Desulfovibrio","A73",5
"Desulfovibrio","A76",1
"Desulfovibrio","A87",2
"Desulfovibrio","A89",2
"Desulfovibrio","A93",1
"Desulfovibrio","A113",1
"Desulfovibrio","A114",5
"Desulfovibrio","A115",8
"Desulfovibrio","A142",8
"Desulfovibrio","A144",2
"Desulfovibrio","A149",4
"Desulfovibrio","A165",8
"Desulfovibrio","B1",1
"Desulfovibrio","B2",3
"Desulfovibrio","B3",1
"Desulfovibrio","B6",3
"Desulfovibrio","B8",1
"Desulfovibrio","B28",2
"Desulfovibrio","B29",2
"Desulfovibrio","B36",3
"Desulfovibrio","B103",5
"Desulfovibrio","B111",5
"Desulfovibrio","B115",5
"Desulfovibrio","B120",3
"Desulfovibrio","B152",1
"Desulfovibrio","B156",1
"Desulfovibrio","A3",4
"Desulfovibrio","A9",3
"Desulfovibrio","A31",4
"Desulfovibrio","A51",1
"Desulfovibrio","A59",2
"Desulfovibrio","A68",1
"Desulfovibrio","A69",4
"Desulfovibrio","A71",1
"Desulfovibrio","A73",4
"Desulfovibrio","A78",1
"Desulfovibrio","A87",1
"Desulfovibrio","A89",4
"Desulfovibrio","A93",5
"Desulfovibrio","A101",2
"Desulfovibrio","A113",8
"Desulfovibrio","A114",4
"Desulfovibrio","A115",5
"Desulfovibrio","A142",3
"Desulfovibrio","A144",4
"Desulfovibrio","A149",5
"Desulfovibrio","A165",4
"Desulfovibrio","B1",3
"Desulfovibrio","B2",2
"Desulfovibrio","B3",1
"Desulfovibrio","B5",3
"Desulfovibrio","B6",2
"Desulfovibrio","B8",1
"Desulfovibrio","B28",2
"Desulfovibrio","B29",1
"Desulfovibrio","B36",2
"Desulfovibrio","B37",1
"Desulfovibrio","B103",5
"Desulfovibrio","B106",3
"Desulfovibrio","B111",3
"Desulfovibrio","B114",3
"Desulfovibrio","B115",3
"Desulfovibrio","B132",2
"Desulfovibrio","B141",3
"Desulfovibrio","B142",1
"Desulfovibrio","B152",1
"Desulfovibrio","B164",3
"Succinivibrio","A5",1
"Succinivibrio","A9",5
"Succinivibrio","A31",2
"Succinivibrio","A51",1
"Succinivibrio","A52",1
"Succinivibrio","A53",1
"Succinivibrio","A54",2
"Succinivibrio","A59",6
"Succinivibrio","A67",1
"Succinivibrio","A69",2
"Succinivibrio","A71",4
"Succinivibrio","A73",1
"Succinivibrio","A76",2
"Succinivibrio","A89",5
"Succinivibrio","A93",2
"Succinivibrio","A101",1
"Succinivibrio","A109",5
"Succinivibrio","A113",6
"Succinivibrio","A114",4
"Succinivibrio","A142",1
"Succinivibrio","A144",4
"Succinivibrio","A164",6
"Succinivibrio","A165",2
"Succinivibrio","B3",2
"Succinivibrio","B5",8
"Succinivibrio","B7",1
"Succinivibrio","B8",1
"Succinivibrio","B13",2
"Succinivibrio","B28",3
"Succinivibrio","B36",4
"Succinivibrio","B103",3
"Succinivibrio","B106",1
"Succinivibrio","B111",2
"Succinivibrio","B114",1
"Succinivibrio","B115",1
"Succinivibrio","B120",1
"Succinivibrio","B127",3
"Succinivibrio","B132",2
"Succinivibrio","B141",2
"Succinivibrio","B142",1
"Succinivibrio","B152",1
"Succinivibrio","B156",1
"Succinivibrio","B164",3
"Shigella","A3",6
"Shigella","A5",6
"Shigella","A6",3
"Shigella","A9",6
"Shigella","A31",3
"Shigella","A52",4
"Shigella","A53",5
"Shigella","A59",2
"Shigella","A67",1
"Shigella","A68",5
"Shigella","A69",4
"Shigella","A71",2
"Shigella","A76",2
"Shigella","A87",4
"Shigella","A93",3
"Shigella","A109",1
"Shigella","A113",3
"Shigella","A114",5
"Shigella","A115",4
"Shigella","A142",1
"Shigella","A144",3
"Shigella","A149",1
"Shigella","A164",4
"Shigella","B1",4
"Shigella","B2",6
"Shigella","B3",7
"Shigella","B5",3
"Shigella","B6",5
"Shigella","B7",4
"Shigella","B8",5
"Shigella","B13",5
"Shigella","B14",2
"Shigella","B28",5
"Shigella","B29",4
"Shigella","B36",2
"Shigella","B37",5
"Shigella","B94",5
"Shigella","B99",1
"Shigella","B103",5
"Shigella","B106",5
"Shigella","B111",4
"Shigella","B114",5
"Shigella","B115",8
"Shigella","B120",1
"Shigella","B127",3
"Shigella","B132",5
"Shigella","B141",1
"Shigella","B142",2
"Shigella","B143",3
"Shigella","B152",2
"Shigella","B158",2
"Shigella","B164",2
"Candidatus Marispirochaeta","A3",1
"Candidatus Marispirochaeta","A5",2
"Candidatus Marispirochaeta","A9",2
"Candidatus Marispirochaeta","A31",4
"Candidatus Marispirochaeta","A51",4
"Candidatus Marispirochaeta","A52",1
"Candidatus Marispirochaeta","A53",6
"Candidatus Marispirochaeta","A54",2
"Candidatus Marispirochaeta","A59",5
"Candidatus Marispirochaeta","A67",1
"Candidatus Marispirochaeta","A68",2
"Candidatus Marispirochaeta","A69",1
"Candidatus Marispirochaeta","A71",4
"Candidatus Marispirochaeta","A76",4
"Candidatus Marispirochaeta","A78",2
"Candidatus Marispirochaeta","A87",1
"Candidatus Marispirochaeta","A89",2
"Candidatus Marispirochaeta","A93",7
"Candidatus Marispirochaeta","A101",7
"Candidatus Marispirochaeta","A109",1
"Candidatus Marispirochaeta","A113",3
"Candidatus Marispirochaeta","A114",6
"Candidatus Marispirochaeta","A115",2
"Candidatus Marispirochaeta","A142",8
"Candidatus Marispirochaeta","A144",2
"Candidatus Marispirochaeta","A149",3
"Candidatus Marispirochaeta","A164",2
"Candidatus Marispirochaeta","A165",4
"Candidatus Marispirochaeta","B1",1
"Candidatus Marispirochaeta","B2",4
"Candidatus Marispirochaeta","B3",3
"Candidatus Marispirochaeta","B5",6
"Candidatus Marispirochaeta","B6",4
"Candidatus Marispirochaeta","B8",2
"Candidatus Marispirochaeta","B13",3
"Candidatus Marispirochaeta","B28",2
"Candidatus Marispirochaeta","B29",1
"Candidatus Marispirochaeta","B36",1
"Candidatus Marispirochaeta","B37",1
"Candidatus Marispirochaeta","B94",1
"Candidatus Marispirochaeta","B99",1
"Candidatus Marispirochaeta","B103",2
"Candidatus Marispirochaeta","B106",3
"Candidatus Marispirochaeta","B111",7
"Candidatus Marispirochaeta","B114",5
"Candidatus Marispirochaeta","B115",5
"Candidatus Marispirochaeta","B120",4
"Candidatus Marispirochaeta","B127",3
"Candidatus Marispirochaeta","B132",3
"Candidatus Marispirochaeta","B141",2
"Candidatus Marispirochaeta","B142",2
"Candidatus Marispirochaeta","B143",2
"Candidatus Marispirochaeta","B152",1
"Candidatus Marispirochaeta","B156",1
"Candidatus Marispirochaeta","B158",1
"Sphaerochaeta","A9",4
"Sphaerochaeta","A31",1
"Sphaerochaeta","A53",1
"Sphaerochaeta","A68",1
"Sphaerochaeta","A71",1
"Sphaerochaeta","A76",6
"Sphaerochaeta","A87",1
"Sphaerochaeta","A93",1
"Sphaerochaeta","A101",2
"Sphaerochaeta","A113",1
"Sphaerochaeta","A114",4
"Sphaerochaeta","A142",5
"Sphaerochaeta","A165",4
"Sphaerochaeta","B1",1
"Sphaerochaeta","B5",1
"Sphaerochaeta","B111",8
